record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-IN-0074,33805038,10.3390/nu13041055,Postnatal Serum Total Thyroxine of Very Preterm Infants and Long-Term Neurodevelopmental Outcome.,2021,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0075,31238361,10.1055/s-0039-1691802,Update on Postnatal Corticosteroids to Prevent or Treat Bronchopulmonary Dysplasia.,2019,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide; screen_result=abstract_pass
PNCS-IN-0076,28973344,10.1001/jamapediatrics.2017.2618,Effect of Inhaled Nitric Oxide on Survival Without Bronchopulmonary Dysplasia in Preterm Infants: A Randomized Clinical Trial.,2017,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0077,30962159,10.1016/j.siny.2019.03.002,Long-term effects of postnatal corticosteroids to prevent or treat bronchopulmonary dysplasia: Balancing the risks and benefits.,2019,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0078,33998994,10.2174/1570159x19666210517112913,Glucocorticosteroids Effects on Brain Development in the Preterm Infant: A Role for Microglia?,2021,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0079,29734948,10.1186/s12887-018-1134-7,Inhaled corticosteroids in ventilated preterm neonates: a non-randomized dose-ranging study.,2018,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;05_inhaled_budesonide; screen_result=abstract_pass
PNCS-IN-0080,31479218,10.3310/eme06080,Very low-dose dexamethasone to facilitate extubation of preterm babies at risk of bronchopulmonary dysplasia: the MINIDEX feasibility RCT,2019,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;03_rcts; screen_result=abstract_pass
PNCS-IN-0081,31717933,10.3390/nu11112729,The Impact of Postnatal Systemic Steroids on the Growth of Preterm Infants: A Multicenter Cohort Study.,2019,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused; screen_result=abstract_pass
PNCS-IN-0082,26376074,10.1371/journal.pone.0137051,Neurodevelopmental Outcomes of Extremely Preterm Infants Randomized to Stress Dose Hydrocortisone.,2015,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0083,33093625,10.1038/s41372-020-00862-1,Using quality improvement to implement consensus guidelines for postnatal steroid treatment of preterm infants with developing bronchopulmonary dysplasia.,2021,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0084,28384828,10.1001/jama.2017.2692,Association Between Early Low-Dose Hydrocortisone Therapy in Extremely Preterm Neonates and Neurodevelopmental Outcomes at 2 Years of Age.,2017,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;04_hydrocortisone_focused; screen_result=abstract_pass
PNCS-IN-0085,32382114,10.1038/s41372-020-0680-7,Hydrocortisone and bronchopulmonary dysplasia: variables associated with response in premature infants.,2020,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0086,34964564,10.1002/ppul.25808,Corticosteroids in the prevention and treatment of infants with bronchopulmonary dysplasia: Part II. Inhaled corticosteroids alone or in combination with surfactants.,2022,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;05_inhaled_budesonide; screen_result=abstract_pass
PNCS-IN-0087,29035425,10.1002/14651858.cd002057.pub4,Inhaled versus systemic corticosteroids for the treatment of bronchopulmonary dysplasia in ventilated very low birth weight preterm infants.,2017,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0088,25649722,10.1016/j.pedneo.2014.11.006,Delayed Dexamethasone Therapy and Neurodevelopmental Outcomes in Preterm Infants with Bronchopulmonary Dysplasia.,2015,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0089,32180216,10.1002/14651858.cd013222.pub2,Postnatal corticosteroids for transient tachypnoea of the newborn.,2020,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0090,PPR570171,10.1101/2022.11.09.22282133,"Effects of Postnatal Glucocorticoids on Brain Structure in Preterm Infants, A Scoping Review",2022,PPR,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused; screen_result=abstract_pass
PNCS-IN-0091,30694322,10.1001/jama.2018.21443,Effect of Hydrocortisone Therapy Initiated 7 to 14 Days After Birth on Mortality or Bronchopulmonary Dysplasia Among Very Preterm Infants Receiving Mechanical Ventilation: A Randomized Clinical Trial.,2019,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0092,28836266,10.1002/14651858.cd002311.pub4,Late (≥ 7 days) inhalation corticosteroids to reduce bronchopulmonary dysplasia in preterm infants.,2017,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0093,19204058,10.1542/peds.2008-1928,"Impact of postnatal corticosteroid use on neurodevelopment at 18 to 22 months' adjusted age: effects of dose, timing, and risk of bronchopulmonary dysplasia in extremely low birth weight infants.",2009,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0094,29773561,10.3174/ajnr.a5679,Postnatal Brain Growth Assessed by Sequential Cranial Ultrasonography in Infants Born <30 Weeks' Gestational Age.,2018,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0095,24825456,10.1002/14651858.cd001146.pub4,Early (&lt; 8 days) postnatal corticosteroids for preventing chronic lung disease in preterm infants.,2014,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0096,32764779,10.1371/journal.pone.0237080,Postnatal dexamethasone exposure and lung function in adolescents born very prematurely.,2020,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0097,36598567,10.1007/s00431-022-04775-3,Postnatal growth and body composition in extremely low birth weight infants fed with individually adjusted fortified human milk: a cohort study.,2023,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0098,32006953,10.1038/s41390-020-0792-y,Dose-escalation trial of budesonide in surfactant for prevention of bronchopulmonary dysplasia in extremely low gestational age high-risk newborns (SASSIE).,2020,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0099,34445001,10.3390/nu13082841,Fenton vs. Intergrowth-21st: Postnatal Growth Assessment and Prediction of Neurodevelopment in Preterm Infants.,2021,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0100,24294068,10.1093/pch/17.10.573,Postnatal corticosteroids to treat or prevent chronic lung disease in preterm infants.,2012,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused; screen_result=abstract_pass
PNCS-IN-0101,30597329,10.1016/j.earlhumdev.2018.12.016,Functional outcome at school age of preterm-born children treated with low-dose dexamethasone in infancy.,2019,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0102,31349916,10.1016/j.jpeds.2019.04.047,Randomized Trial of 42-Day Compared with 9-Day Courses of Dexamethasone for the Treatment of Evolving Bronchopulmonary Dysplasia in Extremely Preterm Infants.,2019,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;03_rcts;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0103,20091516,10.1002/14651858.cd001146.pub3,Early (&lt; 8 days) postnatal corticosteroids for preventing chronic lung disease in preterm infants.,2010,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0104,29432424,10.1371/journal.pone.0192162,Neonatal corticosteroid therapy affects growth patterns in early infancy.,2018,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0105,26709507,10.1016/j.jped.2015.07.007,Reviewing the use of corticosteroids in bronchopulmonary dysplasia.,2016,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;02_systematic_reviews; screen_result=abstract_pass
PNCS-IN-0106,27629374,10.1038/jp.2016.154,Neurodevelopmental outcomes in postnatal growth-restricted preterm infants with postnatal head-sparing.,2016,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0107,22007245,10.1155/2012/315642,Postnatal corticosteroids for prevention and treatment of chronic lung disease in the preterm newborn.,2012,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0108,32690582,10.1136/archdischild-2020-319147,Effect of cumulative dexamethasone dose in preterm infants on neurodevelopmental and growth outcomes: a Western Australia experience.,2021,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core; screen_result=abstract_pass
PNCS-IN-0109,19161874,10.1016/j.clp.2008.09.016,Postnatal corticosteroids for bronchopulmonary dysplasia.,2009,MED,title_abstract,candidate_include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,title_abstract_candidate_not_cited,candidate_supporting,angles=01_core;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult; screen_result=abstract_pass
PNCS-IN-0110,29113376,10.18632/oncotarget.20882,"Efficacy of glucocorticoids, vitamin A and caffeine therapies for neonatal mortality in preterm infants: a network meta-analysis.",2017,MED,title_abstract,include,pico_relevant,medium,Codex/AI-assisted single reviewer,none,fulltext_or_indexed_record_verified,core_evidence_table,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide; screen_result=abstract_pass
